car_id,date,customer_name,gender,annual_income,dealer_name,company,model,engine,transmission,color,price,body_style
C_CND_000176,1/13/2022,Aubrey,Male,13500,Tri-State Mack Inc,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,Passenger
C_CND_000177,1/13/2022,Autumn,Male,13500,U-Haul CO,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,Passenger
C_CND_000178,1/13/2022,Victor,Male,1589000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,16900,Passenger
C_CND_000179,1/13/2022,Ludivine,Male,1385000,Progressive Shippers Cooperative Association No,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,46500,Passenger
C_CND_000180,1/13/2022,Anais,Male,2000000,Rabun Used Car Sales,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Black,14000,Hatchback
C_CND_000181,1/13/2022,Luckas,Male,951000,Race Car Help,Toyota,Sienna,Overhead Camshaft,Manual,Black,16000,Passenger
C_CND_000182,1/13/2022,Victor,Male,1390000,Race Car Help,Volvo,S70,Overhead Camshaft,Manual,Black,22000,Hardtop
C_CND_000183,1/13/2022,Yitty,Male,2320000,U-Haul CO,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback
C_CND_000184,1/13/2022,Yocheved,Female,2752000,Progressive Shippers Cooperative Association No,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14200,SUV
C_CND_000185,1/13/2022,Zissy,Male,655000,Rabun Used Car Sales,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,Sedan
C_CND_000186,1/17/2022,Jayla,Male,890000,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,19000,Hatchback
C_CND_000187,1/17/2022,Jaylah,Male,1330000,Hatfield Volkswagen,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback
C_CND_000188,1/17/2022,Jayleen,Male,13500,Iceberg Rentals,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Passenger
C_CND_000189,1/17/2022,Jaylene,Male,900000,McKinney Dodge Chrysler Jeep,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback
C_CND_000190,1/17/2022,Judah,Male,570000,Tri-State Mack Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,Sedan
C_CND_000191,1/17/2022,Jude,Male,715000,U-Haul CO,Audi,A6,Overhead Camshaft,Manual,Black,25000,SUV
C_CND_000192,1/17/2022,Julian,Female,630000,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan
C_CND_000193,1/17/2022,Justin,Female,700500,Rabun Used Car Sales,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39500,SUV
C_CND_000194,1/17/2022,Ava,Male,2130000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Black,39000,Sedan
C_CND_000195,1/17/2022,Avery,Male,13500,C & M Motors Inc,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31000,SUV
C_CND_000196,1/17/2022,Bella,Male,2950000,Capitol KIA,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,Hatchback
C_CND_000197,1/17/2022,Blessing,Male,2150000,Chrysler of Tri-Cities,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,SUV
C_CND_000198,1/17/2022,Angele,Female,1700000,Ryder Truck Rental and Leasing,Ford,Mustang,Overhead Camshaft,Manual,Black,22000,Hatchback
C_CND_000199,1/17/2022,Mathis,Male,13500,Saab-Belle Dodge,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,SUV
C_CND_000200,1/17/2022,Evann,Male,1540000,Scrivener Performance Engineering,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,21000,Passenger
C_CND_000201,1/17/2022,Gael,Male,1300000,Star Enterprises Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,Black,26000,Passenger
C_CND_000202,1/17/2022,Zoe,Male,960000,Race Car Help,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Sedan
C_CND_000203,1/17/2022,Zoey,Male,13500,Ryder Truck Rental and Leasing,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,SUV
C_CND_000204,1/17/2022,Aarav,Male,1810000,Saab-Belle Dodge,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,Hatchback
C_CND_000205,1/17/2022,Mathis,Male,1130000,Ryder Truck Rental and Leasing,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hardtop
C_CND_000206,1/19/2022,Jaylin,Male,1090000,Motor Vehicle Branch Office,Mercury,Sable,Overhead Camshaft,Manual,Pale White,61000,Sedan
C_CND_000207,1/19/2022,Jaylyn,Male,500000,Nebo Chevrolet,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Black,21000,SUV
C_CND_000208,1/19/2022,Kacper,Female,1700000,Race Car Help,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,16000,Sedan
C_CND_000209,1/19/2022,Kai,Male,860000,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hatchback
C_CND_000210,1/19/2022,Brianna,Male,13500,Chrysler Plymouth,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27000,Hatchback
C_CND_000211,1/19/2022,Brielle,Male,2035000,Classic Chevy,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13500,Hatchback
C_CND_000212,1/19/2022,Hugo,Male,1372500,Suburban Ford,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9250,Passenger
C_CND_000213,1/19/2022,Kassandra,Male,1800000,Tri-State Mack Inc,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback
C_CND_000214,1/19/2022,Abdul,Male,1250000,Star Enterprises Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hatchback
C_CND_000215,1/19/2022,Abdullah,Male,1175000,Suburban Ford,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,29500,Sedan
C_CND_000216,1/21/2022,Jazlyn,Male,1100000,New Castle Ford Lincoln Mercury,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,Passenger
C_CND_000217,1/21/2022,Jazmin,Male,1315000,Pars Auto Sales,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18501,Hatchback
C_CND_000218,1/21/2022,Jazmine,Female,480000,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,SUV
C_CND_000219,1/21/2022,Jennifer,Female,423500,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,12500,SUV
C_CND_000220,1/21/2022,Jessica,Female,13500,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,Black,21000,SUV
C_CND_000221,1/21/2022,Kenneth,Male,13500,Saab-Belle Dodge,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,SUV
C_CND_000222,1/21/2022,Kevin,Male,653000,Scrivener Performance Engineering,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Black,11000,Passenger
C_CND_000223,1/21/2022,Kieran,Male,13500,Star Enterprises Inc,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,Hatchback
C_CND_000224,1/21/2022,Kyle,Male,2862000,Suburban Ford,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21200,Sedan
C_CND_000225,1/21/2022,Landon,Male,2180000,Tri-State Mack Inc,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,Hatchback
C_CND_000226,1/21/2022,Brooke,Male,13500,Clay Johnson Auto Sales,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,Passenger
C_CND_000227,1/21/2022,Brooklyn,Male,1500000,Diehl Motor CO Inc,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Hatchback
C_CND_000228,1/21/2022,Cali,Male,1190000,Enterprise Rent A Car,Volvo,S40,Overhead Camshaft,Manual,Black,36000,Sedan
C_CND_000229,1/21/2022,Chanel,Female,920000,Gartner Buick Hyundai Saab,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,Sedan
C_CND_000230,1/21/2022,Charlotte,Male,320000,Hatfield Volkswagen,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback
C_CND_000231,1/21/2022,Oliver,Male,690000,Chrysler Plymouth,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hardtop
C_CND_000232,1/21/2022,Owen,Male,13500,Diehl Motor CO Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000,Hardtop
C_CND_000233,1/21/2022,Tomy,Male,905000,Rabun Used Car Sales,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Black,16000,Passenger
C_CND_000234,1/21/2022,Timothe,Male,13500,Race Car Help,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,Passenger
C_CND_000235,1/21/2022,Leo,Female,1180000,Ryder Truck Rental and Leasing,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback
C_CND_000236,1/21/2022,Adam,Male,800000,Tri-State Mack Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,SUV
C_CND_000237,1/21/2022,Aditya,Male,1225000,U-Haul CO,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,23500,SUV
C_CND_000238,1/21/2022,Adrian,Female,1200000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,Passenger
C_CND_000239,1/21/2022,Ahmed,Male,13500,C & M Motors Inc,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback
C_CND_000240,1/21/2022,Mathis,Male,1350000,Star Enterprises Inc,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,Hardtop
C_CND_000241,1/23/2022,Jimena,Male,426000,Race Car Help,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28000,Sedan
C_CND_000242,1/23/2022,Jocelyn,Male,1447500,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60750,Sedan
C_CND_000243,1/23/2022,Alana,Male,770000,Suburban Ford,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Hardtop
C_CND_000244,1/23/2022,Leo,Male,1610000,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31000,Passenger
C_CND_000245,1/23/2022,Chelsea,Female,1540000,Iceberg Rentals,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Sedan
C_CND_000246,1/23/2022,Chloe,Male,1285000,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39500,SUV
C_CND_000247,1/23/2022,Pablo,Male,1400000,Enterprise Rent A Car,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24001,Hardtop
C_CND_000248,1/23/2022,Matthieu,Male,1200000,Scrivener Performance Engineering,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hatchback
C_CND_000249,1/23/2022,Aiden,Male,1720000,Chrysler of Tri-Cities,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,SUV
C_CND_000250,1/23/2022,Mary,Female,600000,U-Haul CO,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,35000,Hardtop
C_CND_000251,1/24/2022,Johanna,Male,457000,Saab-Belle Dodge,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21000,SUV
C_CND_000252,1/24/2022,Leon,Male,2450000,C & M Motors Inc,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback
C_CND_000253,1/24/2022,Christina,Male,1975000,Motor Vehicle Branch Office,Ford,Ranger,Overhead Camshaft,Manual,Black,18500,Hatchback
C_CND_000254,1/24/2022,Gwendoline,Female,860000,Star Enterprises Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,SUV
C_CND_000255,1/24/2022,Alex,Male,944000,Classic Chevy,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,Sedan
C_CND_000256,1/26/2022,Joselyn,Male,1135000,Scrivener Performance Engineering,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21500,SUV
C_CND_000257,1/26/2022,Leonardo,Female,2210000,Capitol KIA,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,Sedan
C_CND_000258,1/26/2022,Dakota,Male,316000,Nebo Chevrolet,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,SUV
C_CND_000259,1/26/2022,Malik,Male,1151000,Suburban Ford,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41100,Passenger
C_CND_000260,1/26/2022,Alexander,Male,1385000,Clay Johnson Auto Sales,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22500,Hatchback
C_CND_000261,1/27/2022,Julia,Female,700000,Star Enterprises Inc,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9000,SUV
C_CND_000262,1/27/2022,Juliana,Male,1542000,Suburban Ford,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20200,SUV
C_CND_000263,1/27/2022,Julianna,Female,962000,Tri-State Mack Inc,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,59000,Sedan
C_CND_000264,1/27/2022,Juliet,Male,1290000,U-Haul CO,Volvo,S70,Overhead Camshaft,Manual,Black,22000,SUV
C_CND_000265,1/27/2022,Lev,Male,2250000,Chrysler of Tri-Cities,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,57000,SUV
C_CND_000266,1/27/2022,Levi,Female,2155000,Chrysler Plymouth,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25500,SUV
C_CND_000267,1/27/2022,Liam,Male,13500,Classic Chevy,Acura,RL,Overhead Camshaft,Manual,Black,18000,SUV
C_CND_000268,1/27/2022,Lipa,Female,13500,Clay Johnson Auto Sales,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,Passenger
C_CND_000269,1/27/2022,Danielle,Female,807000,New Castle Ford Lincoln Mercury,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,Hatchback
C_CND_000270,1/27/2022,Destiny,Female,825000,Pars Auto Sales,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,82000,Hatchback
C_CND_000271,1/27/2022,Egypt,Female,720000,Pitre Buick-Pontiac-Gmc of Scottsdale,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hatchback
C_CND_000272,1/27/2022,Eliana,Female,850000,Progressive Shippers Cooperative Association No,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback
C_CND_000273,1/27/2022,Felix,Male,1130000,Tri-State Mack Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,Hatchback
C_CND_000274,1/27/2022,Julien,Male,13500,U-Haul CO,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,Sedan
C_CND_000275,1/27/2022,Gabrielle,Male,1370000,Buddy Storbeck's Diesel Service Inc,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan
C_CND_000276,1/27/2022,Emeline,Male,1311000,C & M Motors Inc,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19100,Sedan
C_CND_000277,1/27/2022,Ali,Female,1280000,Diehl Motor CO Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,SUV
C_CND_000278,1/27/2022,Allen,Male,2000000,Enterprise Rent A Car,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,Passenger
C_CND_000279,1/27/2022,Alvin,Female,13500,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,Hatchback
C_CND_000280,1/27/2022,Andrew,Male,650000,Hatfield Volkswagen,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,SUV
C_CND_000281,1/28/2022,Juliette,Male,1290000,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,Passenger
C_CND_000282,1/28/2022,Logan,Male,13500,Diehl Motor CO Inc,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,SUV
C_CND_000283,1/28/2022,Elizabeth,Female,911000,Rabun Used Car Sales,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,23000,Hatchback
C_CND_000284,1/28/2022,Theo,Male,1150000,Capitol KIA,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,33000,Passenger
C_CND_000285,1/28/2022,Andy,Male,655000,Iceberg Rentals,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,25000,Sedan
C_CND_000286,1/30/2022,Julissa,Male,470000,Rabun Used Car Sales,Honda,Accord,Overhead Camshaft,Manual,Black,43000,Sedan
C_CND_000287,1/30/2022,Kaelyn,Male,1180000,Race Car Help,BMW,328i,Overhead Camshaft,Manual,Pale White,21001,Sedan
C_CND_000288,1/30/2022,Kailey,Male,1195000,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Overhead Camshaft,Manual,Pale White,11501,Hatchback
C_CND_000289,1/30/2022,Lorenzo,Female,1420000,Enterprise Rent A Car,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hatchback
C_CND_000290,1/30/2022,Louis,Male,13500,Gartner Buick Hyundai Saab,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000,SUV
C_CND_000291,1/30/2022,Luca,Male,13500,Hatfield Volkswagen,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,Hatchback
C_CND_000292,1/30/2022,Ella,Male,916000,Race Car Help,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,Passenger
C_CND_000293,1/30/2022,Emily,Female,592000,Ryder Truck Rental and Leasing,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,Hatchback
C_CND_000294,1/30/2022,Emma,Male,750000,Saab-Belle Dodge,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,Hatchback
C_CND_000295,1/30/2022,Cedric,Male,1900000,Chrysler of Tri-Cities,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,54000,Passenger
C_CND_000296,1/30/2022,Hugo,Female,1410000,Chrysler Plymouth,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hatchback
C_CND_000297,1/30/2022,Rafael,Male,1125000,New Castle Ford Lincoln Mercury,Honda,Passport,Overhead Camshaft,Manual,Pale White,27500,Hardtop
C_CND_000298,1/30/2022,Anson,Female,580000,McKinney Dodge Chrysler Jeep,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,SUV
C_CND_000299,1/30/2022,Anthony,Male,710000,Motor Vehicle Branch Office,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000,Sedan
C_CND_000300,1/30/2022,Arjun,Female,335000,Nebo Chevrolet,Ford,Taurus,Overhead Camshaft,Manual,Pale White,22000,SUV
C_CND_000301,1/31/2022,Kailyn,Female,13500,Saab-Belle Dodge,Ford,Focus,Overhead Camshaft,Manual,Pale White,24000,SUV
C_CND_000302,1/31/2022,Kaitlyn,Male,1012500,Scrivener Performance Engineering,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24250,SUV
C_CND_000303,1/31/2022,Kamila,Female,970000,Star Enterprises Inc,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,37000,SUV
C_CND_000304,1/31/2022,Lucas,Female,1495000,Iceberg Rentals,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54500,SUV
C_CND_000305,1/31/2022,Luka,Male,13500,McKinney Dodge Chrysler Jeep,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan
C_CND_000306,1/31/2022,Lukas,Male,13500,Motor Vehicle Branch Office,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,37000,Hatchback
C_CND_000307,1/31/2022,Eva,Female,922000,Scrivener Performance Engineering,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,SUV
C_CND_000308,1/31/2022,Faith,Female,1130000,Star Enterprises Inc,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback
C_CND_000309,1/31/2022,Fanta,Female,13500,Suburban Ford,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,Passenger
C_CND_000310,1/31/2022,Matheo,Male,1090000,Clay Johnson Auto Sales,Nissan,Quest,Overhead Camshaft,Manual,Black,12000,SUV
C_CND_000311,1/31/2022,Clemence,Male,630100,Diehl Motor CO Inc,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,25100,Hatchback
C_CND_000312,1/31/2022,Calista,Male,1350000,Enterprise Rent A Car,Toyota,Camry,Overhead Camshaft,Manual,Black,34000,Hatchback
C_CND_000313,1/31/2022,Armaan,Male,1330000,New Castle Ford Lincoln Mercury,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,34000,Passenger
C_CND_000314,1/31/2022,Noa,Female,591000,Rabun Used Car Sales,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,Hardtop
C_CND_000315,1/31/2022,Austin,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hatchback
C_CND_000316,02/03/2022,Karen,Male,1030000,Suburban Ford,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000,Sedan
C_CND_000317,02/03/2022,Karla,Female,13500,Tri-State Mack Inc,Acura,RL,Overhead Camshaft,Manual,Black,18000,SUV
C_CND_000318,02/03/2022,Kate,Female,927000,U-Haul CO,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Sedan
C_CND_000319,02/03/2022,Katelyn,Male,840000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,SUV
C_CND_000320,02/03/2022,Katelynn,Male,730000,C & M Motors Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,25000,SUV
C_CND_000321,02/03/2022,Katherine,Male,770000,Capitol KIA,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,SUV
C_CND_000322,02/03/2022,Luke,Female,1125000,Nebo Chevrolet,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13500,Passenger
C_CND_000323,02/03/2022,Maksim,Female,995000,New Castle Ford Lincoln Mercury,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Sedan
C_CND_000324,02/03/2022,Marc,Male,13500,Pars Auto Sales,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13000,SUV
C_CND_000325,02/03/2022,Marco,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Taurus,Overhead Camshaft,Manual,Black,43000,SUV
C_CND_000326,02/03/2022,Marcus,Male,1100000,Progressive Shippers Cooperative Association No,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,Hatchback
C_CND_000327,02/03/2022,Mark,Male,13500,Rabun Used Car Sales,Porsche,Boxter,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV
C_CND_000328,02/03/2022,Fatima,Female,13500,Tri-State Mack Inc,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,SUV
C_CND_000329,02/03/2022,Fatou,Male,910000,U-Haul CO,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22000,Passenger
C_CND_000330,02/03/2022,Fatoumata,Male,1859000,Progressive Shippers Cooperative Association No,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21900,Hatchback
C_CND_000331,02/03/2022,Gabriella,Male,13500,Rabun Used Car Sales,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,Hatchback
C_CND_000332,02/03/2022,Gabrielle,Male,1200000,Race Car Help,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71000,Hatchback
C_CND_000333,02/03/2022,Genesis,Male,13500,Ryder Truck Rental and Leasing,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,Hatchback
C_CND_000334,02/03/2022,Camille,Male,1660000,Gartner Buick Hyundai Saab,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,Passenger
C_CND_000335,02/03/2022,Lou,Male,13500,Hatfield Volkswagen,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13000,Passenger
C_CND_000336,02/03/2022,Sarah,Female,13500,Iceberg Rentals,Saab,05-Sep,Overhead Camshaft,Manual,Pale White,28000,Hatchback
C_CND_000337,02/03/2022,Arthur,Male,905000,McKinney Dodge Chrysler Jeep,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,14000,Hatchback
C_CND_000338,02/03/2022,Jeanne,Male,13500,Motor Vehicle Branch Office,Nissan,Xterra,Overhead Camshaft,Manual,Pale White,31000,Passenger
